Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ZoeyLikesDBD,@ZoeyLikesDBD,2024-04-30T23:29:29.000Z,False,i do not apologize for dcing against knight #dbd,0,0,3,229,['#dbd'],[],[],https://pbs.twimg.com/profile_images/1586440294152667137/yrokyDf1_normal.jpg,https://x.com/ZoeyLikesDBD/status/1785451435989123539,tweet_id:1785451435989123539
Jeff Johansen,@JeffJohansenDBD,2024-04-30T23:29:25.000Z,False,"You're gonna mori me, right...?",1,0,1,13,[],[],[],https://pbs.twimg.com/profile_images/1801755051804758016/h2M_bQBm_normal.jpg,https://x.com/JeffJohansenDBD/status/1785451422915416523,tweet_id:1785451422915416523
たーちん先輩@Switchゲーム実況,たーちん先輩@Switchゲーム実況,2024-04-30T23:29:23.000Z,False,おはようございます今月も宜しくお願いします,1,0,1,20,[],[],"['\\u2728', '\\u263a\\ufe0f']",https://pbs.twimg.com/profile_images/1463835551816380418/x6Qs1jDv_normal.jpg,https://x.com/tc_senpai/status/1785451411955982482,tweet_id:1785451411955982482
SUSsie,@Susie_from_DBD,2024-04-30T23:29:09.000Z,False,"Im in the cenobite labyrinth and im going to die, this is the last thing i saw",1,2,14,452,[],[],[],https://pbs.twimg.com/profile_images/1782402401724452864/nzyglZ2h_normal.jpg,https://x.com/Susie_from_DBD/status/1785451354741153935,tweet_id:1785451354741153935
如月(*ฅ•̀ω•́ฅ*),@kisara2182,2024-04-30T23:29:09.000Z,False,なんだこれ1回DBD再起動しなきゃだめかこれ,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1915485542869065729/QQtEKbab_normal.jpg,https://x.com/kisara2182/status/1785451353617404033,tweet_id:1785451353617404033
Legion Joey Cadogan DBD (PFP by krentenbob),@TheLuckyDbd,2024-04-30T23:29:07.000Z,False,,2,7,87,3.8K,[],[],[],https://pbs.twimg.com/profile_images/1898925516352016384/D2-VWDzF_normal.jpg,https://x.com/TheLuckyDbd/status/1785451345396322793,tweet_id:1785451345396322793
Sleepy Fernweh| Add Nier to DBD,@SleepyFernAwoo,2024-04-30T23:28:56.000Z,False,This is Frank,0,0,5,112,[],[],[],https://pbs.twimg.com/profile_images/1922483594229850112/Y8ZIeSGf_normal.jpg,https://x.com/SleepyFernAwoo/status/1785451297912545479,tweet_id:1785451297912545479
Brady,@BradyDBD,2024-04-30T23:28:48.000Z,False,"Same, but a man can dream, right?",0,0,0,88,[],[],[],https://pbs.twimg.com/profile_images/1801656781246025728/Kk06Kz4K_normal.jpg,https://x.com/BradyDBD/status/1785451266237235370,tweet_id:1785451266237235370
ぽぽりん@酒！ジョナ！スージー！！,ぽぽりん@酒！ジョナ！スージー！！,2024-04-30T23:28:43.000Z,False,"アプデきたんだ！
まじで可愛い、トラッパーもかっこいいあとで見てきて課金しよーっと",1,0,1,92,[],[],"['\\U0001f606', '\\U0001f44f', '\\U0001f924', '\\u2728']",https://pbs.twimg.com/profile_images/1849431921488797696/LIKNYnEA_normal.jpg,https://x.com/happybeer29/status/1785451243735068969,tweet_id:1785451243735068969
龍角散,@fal_dbd,2024-04-30T23:28:40.000Z,False,雨の日に傘さしながら自転車乗ってスマホ見てるってお前どんなけ人生に余裕ないねんw,0,0,1,68,[],[],[],https://pbs.twimg.com/profile_images/1795635665989963777/mcIp7iPI_normal.jpg,https://x.com/fal_dbd/status/1785451232402039119,tweet_id:1785451232402039119
Greenie,@GreenieDBD,2024-04-30T23:28:25.000Z,True,hmmm i have AT LEAST 84 hrs on dbd and i am in the highest mmr possible probably so why have i never seen mish in my lobby?,0,0,2,662,[],[],[],https://pbs.twimg.com/profile_images/1873284812020264960/sjvi7XgE_normal.jpg,https://x.com/GreenieDBD/status/1785451168195645821,tweet_id:1785451168195645821
ちぃ,@koikoi_3426,2024-04-30T23:28:24.000Z,False,"え。リュックにDBDのバッジつけて歩くのかっこいい。
私も真似しようかな。",0,0,2,157,[],[],[],https://pbs.twimg.com/profile_images/1741832020236677120/tVsmhRgn_normal.jpg,https://x.com/koikoi_3426/status/1785451167180542232,tweet_id:1785451167180542232
アリムー,@arimu4,2024-04-30T23:28:05.000Z,False,よっしゃ！DMさせていただきます結構前ですけど、ぽんすけさんがライト持っててフレンドさんがぽんすけさんの近くで倒れて、「ぽんすけ助けて！」とか言ってたけどぽんすけさん気づいてなくて「ぽんすけぇー！！笑」ってフレンドが叫んでましたww,1,0,0,31,[],[],"['\\U0001f3b5', '\\U0001f923']",https://pbs.twimg.com/profile_images/1778949250459877376/NnhOHZRZ_normal.jpg,https://x.com/arimu4/status/1785451084724769020,tweet_id:1785451084724769020
妹。櫻子@,妹。櫻子@,2024-04-30T23:28:05.000Z,False,うわ、今日dbdやりたい,0,0,0,80,[],[],[],https://pbs.twimg.com/profile_images/1674977484557930496/4uqjyBB9_normal.jpg,https://x.com/shioringo12/status/1785451083776843867,tweet_id:1785451083776843867
The Build Guru,@iCoerceTv,2024-04-30T23:27:54.000Z,False,DBD has me thinking im losing it,0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/1794830069493325824/4cgA5ILQ_normal.jpg,https://x.com/iCoerceTv/status/1785451037312114817,tweet_id:1785451037312114817
勇者わかめ,@GOLYABmMKV94474,2024-04-30T23:27:36.000Z,False,今日は仕事休みだから久しぶりにスマホ版ドラクエVやろうかなお化け退治までやるかdbdmは今キラーしかやってないです全然進歩？珍歩？しないけどキラーのが楽しい#dbd #dbdm#ドラクエ#天空の花嫁,0,0,1,261,"['#dbd', '#dbdm', '#ドラクエ', '#天空の花嫁']",[],"['\\u2694', '\\U0001f47b', '\\U0001f979', '\\U0001f979', '\\U0001f52a', '\\U0001fa78']",https://pbs.twimg.com/profile_images/1910202739193442305/-a88WZbb_normal.jpg,https://x.com/GOLYABmMKV94474/status/1785450962976682486,tweet_id:1785450962976682486
カズレボCH(カズ坊),@dbd0613,2024-04-30T23:27:30.000Z,False,ついに当たり出た,1,0,1,44,[],[],['\\U0001f3af'],https://pbs.twimg.com/profile_images/1789875095693115392/kJl5hKSx_normal.jpg,https://x.com/dbd0613/status/1785450936548331731,tweet_id:1785450936548331731
The Trapper,@EvanMacMillan__,2024-04-30T23:27:19.000Z,False,Here's me shaking you violently,0,0,4,80,[],[],[],https://pbs.twimg.com/profile_images/1875542520018468864/a5L4ENxC_normal.jpg,https://x.com/EvanMacMillan__/status/1785450891983626557,tweet_id:1785450891983626557
Legion Joey Cadogan DBD (PFP by krentenbob),@TheLuckyDbd,2024-04-30T23:26:27.000Z,False,,0,1,3,75,[],[],[],https://pbs.twimg.com/profile_images/1898925516352016384/D2-VWDzF_normal.jpg,https://x.com/TheLuckyDbd/status/1785450676278943968,tweet_id:1785450676278943968
